country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
China,CN,CHN,1995,,2025-07-01,70.363,NA,2.79354337243901,1545.19429404212,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1996,,2025-07-01,70.823,NA,2.74346203441337,1681.62743528935,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2014,,2025-07-01,76.714,100,7.95775283192162,7686.57792954381,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2009,,2025-07-01,75.317,99.1,6.27210695130929,5237.76666540352,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2011,,2025-07-01,75.889,99.9,7.42320645931147,6275.90956436258,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2012,,2025-07-01,76.2,99.9,7.6044757382642,6723.19443752823,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2013,,2025-07-01,76.452,100,7.9165358997682,7198.06876478162,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2008,,2025-07-01,74.833,98.8,5.87581400440115,4811.47471804961,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
Colombia,CO,COL,2014,,2025-07-01,75.95,97.8,1.76463745238984,6121.83982019825,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2013,,2025-07-01,75.834,97.8,1.75354111356178,5910.80592301166,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2015,,2025-07-01,76.067,98.2,1.77821602497257,6248.51490534512,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2000,,2025-07-01,70.905,95.2,1.60077527887358,4016.80951748167,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1999,,2025-07-01,70.913,94.1475296020508,1.5462777750632,3967.11339937681,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1995,,2025-07-01,69.81,91.2,1.75233884347239,4189.72770913999,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1997,,2025-07-01,70.632,93.5889129638672,1.80620217332174,4265.6935185646,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1998,,2025-07-01,70.924,93.8706436157227,1.80345582212609,4213.82800470051,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2002,,2025-07-01,71.537,94.9,1.48206011802202,4058.28493578738,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2006,,2025-07-01,73.497,95.7,1.36249058468508,4694.03442939175,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,1996,,2025-07-01,70.209,93.3031005859375,1.69469413232602,4198.69126252708,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2001,,2025-07-01,71.185,98.5,1.56644815005628,4020.50789754842,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2012,,2025-07-01,75.611,97,1.55461316336733,5675.75617978305,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2010,,2025-07-01,74.876,96.8,1.46890884646309,5214.24547620131,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2007,,2025-07-01,73.751,96,1.39597265886956,4947.25260813108,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2011,,2025-07-01,75.18,96.7,1.56417595607422,5517.1011086899,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2005,,2025-07-01,73.156,96.8,1.44914745971638,4457.27537460443,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2008,,2025-07-01,74.206,96.8,1.37793972815713,5048.57187245249,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2009,,2025-07-01,74.531,96.1,1.44023222503143,5046.97121757727,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2003,,2025-07-01,72.309,95.1,1.44757991519204,4154.17528523618,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Colombia,CO,COL,2004,,2025-07-01,72.76,95.3,1.42708172180694,4311.91591255233,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
Comoros,KM,COM,2006,,2025-07-01,61.229,53.2,0.27002759804416,1051.1859194001,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2007,,2025-07-01,61.475,55.5,0.173278199851846,1038.68653866198,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2005,,2025-07-01,60.883,51,0.229129863315094,1044.94496999226,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2015,,2025-07-01,64.473,74.1,0.233664794229113,1329.3704808998,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2009,,2025-07-01,62.302,60.1,0.207182212861809,1105.09838128939,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2003,,2025-07-01,60.24,46.5,0.227098024212089,1037.00510726154,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2004,,2025-07-01,60.557,48.7,0.241258885766242,1037.06257910624,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2008,,2025-07-01,61.955,57.8,0.170187205926519,1058.62282121214,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1998,,2025-07-01,58.301,35.0945281982422,0.10240090438001,946.902597436713,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1995,,2025-07-01,57.83,NA,0.0821466572629468,958.726199589545,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2013,,2025-07-01,63.839,69.4,0.253952932524361,1309.47579833416,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2014,,2025-07-01,64.143,71.8,0.21784869494577,1331.21227800861,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2001,,2025-07-01,59.587,42,0.176163151931581,1033.51343021937,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1999,,2025-07-01,58.853,37.421802520752,0.103634628037255,948.077367118187,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2011,,2025-07-01,63.105,69.3,0.212706719197193,1178.42049434859,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2012,,2025-07-01,63.463,69.3,0.216246350659449,1227.8383415516,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1996,,2025-07-01,58.151,28.9,0.0837495767440649,930.186016212105,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2002,,2025-07-01,59.723,44.8,0.178557690415317,1035.39872091786,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,1997,,2025-07-01,58.228,32.7624130249023,0.0825165377715021,951.151466490866,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2000,,2025-07-01,58.941,39.8,0.169564244142665,1030.93947568487,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
Comoros,KM,COM,2010,,2025-07-01,62.747,69.7,0.239143846703602,1135.3590787937,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Lower middle income,IDA
"Congo, Dem. Rep.",CD,COD,2006,,2025-07-01,54.498,10.2,0.0420830122680007,346.179697463638,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2008,,2025-07-01,55.388,11.6,0.0449040252170718,367.843747648712,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1995,,2025-07-01,50.381,NA,0.0521023410517386,454.200631347294,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2009,,2025-07-01,55.798,12.3,0.0423010621386687,366.830226544363,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2007,,2025-07-01,54.954,15.2,0.045104055600464,356.886805082139,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2005,,2025-07-01,54.001,6,0.0422300199994134,338.980980805364,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1996,,2025-07-01,49.376,NA,0.0565059385655161,440.994059132614,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2000,,2025-07-01,51.887,6.7,0.0371489809363143,327.240142486849,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2002,,2025-07-01,52.371,7.7,0.0356015133917578,309.911785375198,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2003,,2025-07-01,52.952,8.3,0.0418872067613201,317.778121357431,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2004,,2025-07-01,53.534,9,0.0388453991536261,329.3490636773,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2015,,2025-07-01,58.658,16.6,0.043078634235148,467.9145805459,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1997,,2025-07-01,50.461,NA,0.0557594061356029,409.588064385259,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2013,,2025-07-01,57.795,15.2,0.0553322796678876,427.458520350728,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1999,,2025-07-01,50.089,NA,0.0482755382002864,362.993793858463,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2010,,2025-07-01,56.411,13,0.0429444214534368,380.578038274352,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2001,,2025-07-01,52.205,7.1,0.0349876735587141,310.380267408895,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2012,,2025-07-01,57.35,15.4,0.0411605449911704,407.671076943679,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,1998,,2025-07-01,49.664,NA,0.0540281113629444,392.136003823522,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2014,,2025-07-01,58.236,13.5,0.0686961388662984,452.339650501681,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Dem. Rep.",CD,COD,2011,,2025-07-01,56.911,13.7,0.0475346895046022,393.616173563894,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
"Congo, Rep.",CG,COG,2001,,2025-07-01,55.885,30.3,1.34406425351341,2056.16505922617,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2003,,2025-07-01,57.131,32.1,1.0349261830433,2058.88683675038,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2013,,2025-07-01,62.969,42.5,1.11963952145097,2390.65754938662,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2000,,2025-07-01,55.371,29.4,1.43161094707181,2057.01922023551,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2002,,2025-07-01,56.414,31.2,0.853266307963152,2100.16876714574,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2010,,2025-07-01,61.731,40,1.18569165159593,2332.28508055953,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2004,,2025-07-01,57.957,33,1.01510172051805,2058.88402946896,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2015,,2025-07-01,63.662,44.3,1.12796638248612,2439.35189403696,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2012,,2025-07-01,62.662,41.6,0.944762628020547,2467.06102906839,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2009,,2025-07-01,61.215,37.1,1.14822437254436,2211.31572382028,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2014,,2025-07-01,63.349,43.4,1.06035515325932,2488.68118548992,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1998,,2025-07-01,52.551,NA,1.36389458076916,2095.34403570595,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1999,,2025-07-01,54.427,NA,1.37450484260144,1986.8478922289,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2007,,2025-07-01,60.05,35.8,1.07131641556314,2004.10103961966,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2011,,2025-07-01,62.286,40.8,1.05225388765141,2307.49384399715,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1997,,2025-07-01,48.575,NA,1.17183577331604,2064.7536042465,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2005,,2025-07-01,58.73,33.8,1.17146634570512,2140.03686200251,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1995,,2025-07-01,55.474,NA,0.992921885416814,2092.54337905245,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,1996,,2025-07-01,55.24,NA,1.16252208781354,2122.62819294837,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2006,,2025-07-01,59.474,34.9,1.25532618493364,2226.0233547376,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
"Congo, Rep.",CG,COG,2008,,2025-07-01,60.79,36.8,1.07735059804056,2061.55829880574,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
Costa Rica,CR,CRI,2008,,2025-07-01,79.18,99.3,1.71957290628767,10104.9092039753,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,1995,,2025-07-01,76.44,NA,1.40473911341331,6940.83702069857,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2009,,2025-07-01,79.372,99.4,1.62820895459367,9883.675670469,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2006,,2025-07-01,79.049,99.1,1.59718976058352,9160.29437453794,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,1996,,2025-07-01,76.428,NA,1.31032963960063,6871.60941046828,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2007,,2025-07-01,79.098,99.2,1.75782284473391,9779.51149390415,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,1998,,2025-07-01,76.869,NA,1.3669366755859,7430.17241063333,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2004,,2025-07-01,78.512,99,1.46837749203705,8445.52914946306,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,1997,,2025-07-01,76.603,NA,1.26328068290582,7085.98834302657,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2015,,2025-07-01,80.407,99.4,1.61268964669851,11714.7105980803,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2002,,2025-07-01,77.939,98.5,1.38238660550751,7989.55926102644,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2003,,2025-07-01,78.214,98.7,1.46330419756141,8207.45746763548,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2005,,2025-07-01,78.877,99.1,1.49083365405375,8655.33965419113,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2000,,2025-07-01,77.317,96.9,1.30016235205025,7726.51985682502,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2001,,2025-07-01,77.609,98.2,1.37701995062544,7854.23395802299,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2012,,2025-07-01,79.925,99.5,1.63913125700321,11001.5192856643,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2014,,2025-07-01,80.231,99.4,1.68990956592441,11422.6735793246,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2010,,2025-07-01,79.354,99,1.59031177169608,10285.0856660482,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2011,,2025-07-01,79.624,99.2,1.67162237764362,10612.4694861206,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,1999,,2025-07-01,77.058,NA,1.33642284342124,7584.42136978245,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Costa Rica,CR,CRI,2013,,2025-07-01,80.189,99.6,1.68468031212768,11151.1437869836,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
Cote d'Ivoire,CI,CIV,2000,,2025-07-01,51.393,48.7,0.39364361972007,1717.95385651231,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,1999,,2025-07-01,51.273,48.2,0.423857315911102,1770.86540389357,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2001,,2025-07-01,51.428,49.7,0.38434091191261,1636.57318705218,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2002,,2025-07-01,51.544,51.4,0.39600057272212,1551.27925902838,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2003,,2025-07-01,51.443,51.5,0.304007070753864,1441.58801755037,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2014,,2025-07-01,57.772,61.9,0.426425227791211,1742.53693001178,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2015,,2025-07-01,58.281,62.6,0.44620325590139,1814.71855088017,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,1997,,2025-07-01,51.498,45.6617698669434,0.351395292752554,1801.13163122133,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2012,,2025-07-01,56.57,55.8,0.384372523924794,1503.43433046682,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,1995,,2025-07-01,51.713,43.6312522888184,0.249253394266728,1647.08777075504,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,1998,,2025-07-01,51.22,46.6712455749512,0.327929491858712,1808.42289027986,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,1996,,2025-07-01,51.596,44.6482124328613,0.299955084445904,1706.97650014485,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
Cote d'Ivoire,CI,CIV,2010,,2025-07-01,55.282,58.4,0.325274762412862,1540.52927270246,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
